episode,collision_0,collision_1,collision_2,collision_3,collision_4,collision_5,collision_6,collision_7,collision_8,collision_9,collision_10,collision_11,collision_12,reward_0,reward_1,reward_2,reward_3,reward_4,reward_5,reward_6,reward_7,reward_8,reward_9,reward_10,reward_11,reward_12,loss_0,loss_1,loss_2,loss_3,loss_4,loss_5,loss_6,loss_7,loss_8,loss_9,loss_10,loss_11,loss_12
10369,14,2,18,0,1,5,0,6,10,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014206427,-0.056347366,-0.08571886,0.0,-0.10043522,0.07787745,-0.0037639278,0.053636767,0.03597154,-0.0011485362,0.008299462,-0.09325706,0.0
10370,8,2,10,0,0,1,7,2,5,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.008564516,-0.020329483,-0.037412442,-0.03066983,0.0,0.07264766,-0.07880373,-0.060721394,-0.016937131,0.02798417,-0.05576776,-0.026258595,0.0
10371,6,5,8,3,1,1,2,2,1,0,1,5,3,0,0,-0.10066774047429616,0,0,-1.2092937566592332,0,0,0,0,0,0,0,0.00048333168,0.12250739,0.032464843,-0.007058947,-0.009164122,-0.057245716,-0.009614425,0.11882008,-0.052429147,0.0,0.06311991,-0.011982799,-0.16390894
10372,9,8,13,1,3,0,6,0,5,5,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030319223,-0.07692307,-0.017702319,0.030770337,-0.025111776,-0.045243815,0.0066514574,-0.105729036,0.098717585,0.023954777,0.014488163,0.02532475,-0.008796188
10373,13,13,19,4,1,5,3,3,15,6,3,4,1,20,20,20,0,0,-0.2477474869552454,0,-2.559101700864367,-20,0,-1.666915448403743,0,0,-0.0396734,-0.08496098,-0.009599224,0.19324346,0.021914339,-0.081147835,0.09614537,-0.13107605,0.018176323,-0.011736352,0.0032345564,-0.059540674,0.015037093
10374,18,6,11,8,7,1,2,2,1,3,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11329123,-0.08923044,0.00016502949,0.01746032,-0.03253852,0.064954355,-0.095300294,-0.011013386,0.07441326,0.08777476,-0.04805796,-0.0018204487,0.003497842
10375,11,13,13,4,9,2,2,5,2,4,5,2,2,0,0,0,0,0,0,0,0,0,0,-0.6497176430586538,0,0,0.019901726,0.024859158,0.0083838925,-0.034416176,0.06154885,0.03452745,0.08314583,-0.070382625,0.071263485,-0.08405683,0.039967008,-0.045443088,0.0035119238
10376,6,7,11,4,0,5,1,2,6,1,0,4,1,0,0,0,-1.8809326989831998,0,-2.0656276375789253,0,0,0,0,0,0,0,-0.05489056,-0.020560442,-0.014570219,-0.11308718,0.0,0.0075568575,0.085333385,-0.038648713,0.094225444,0.015062403,-0.0049398635,0.08727405,0.07199198
10377,5,12,12,0,5,0,5,2,8,1,0,6,2,0,0,0,0,0,-1.1494161202599718,0,0,0,0,-1.0102525799010875,0,0,0.0038965272,0.012719371,-0.03455865,0.043181434,-0.0736453,0.05653075,0.1504731,0.1254397,0.09100093,-0.0014791953,-0.0621865,0.09852724,-0.062120978
10378,11,7,22,2,1,2,5,3,7,5,11,3,1,0,0,0,0,-1.2000707703937419,0,0,0,0,0,0,0,-0.017099165179990106,0.035623614,-0.07037036,0.032761168,-0.04688658,-0.08526335,0.09668171,-0.07046401,0.060882024,-0.010199445,0.02195149,0.05620423,-0.02117065,0.08927526
10379,12,6,14,1,2,5,3,3,5,7,1,4,1,-1.8377975982522066,0,-0.7794250346711951,0,0,-2.4473222520029334,0,-1.8736868948631713,0,0,-2.313588649626569,0,0,0.05307354,-0.044067126,-0.04465179,-0.040125165,-0.010310476,-0.016648445,-0.047837254,0.0010066724,-0.005347134,0.11633589,0.044852972,-0.089110315,0.046378203
10380,18,13,5,3,3,1,1,1,5,2,12,8,0,0,0,0,0,0,0,0,0,0,0,-0.4074577067528029,0,0,-0.014450528,-0.063250534,0.0480768,0.017097712,-0.01137239,-0.06042128,-0.0027329302,0.10571295,0.004571645,-0.017684363,-0.035848644,0.049676754,0.0
10381,10,16,10,4,1,14,3,2,8,3,0,1,0,0,0,0,0,0,-1.0174384711755047,0,0,0,0,0,0,0,0.004780097,-0.031846058,0.01486519,0.07281497,-0.028832281,0.12656593,-0.021068498,-0.005677967,-0.013807981,0.140513,0.0031472207,0.10735155,-0.05182142
10382,10,5,22,3,2,6,0,5,3,5,2,3,8,0,0,0,0,0,-0.9559118195888905,0,0,0,0,-0.5548756345041683,0,0,0.07320425,-0.01602991,-0.0343602,-0.022432014,-0.013280126,0.090748064,0.11011776,0.010556643,0.045536768,0.031807505,-0.027785396,-0.0044561,0.03594902
10383,8,3,8,2,2,0,2,3,2,4,1,2,1,0,0,-2.967577433855921,0,-2.278450669964969,-3.7755778289751785,0,-3.1739650896260274,0,0,-2.497794554896676,0,-2.2958030769573776,-0.01489819,0.0092954,-0.035587776,0.009856432,-0.01250499,-0.0037438679,0.16834654,0.045789037,0.097689845,0.10990743,-0.061173085,-0.0058617736,0.03876238
10384,12,6,14,3,4,0,2,2,15,3,0,3,0,40,40,40,0,-20,0,0,0,0,0,0,-20,-1.241820366601183,0.024990993,0.13016075,-0.0029790867,0.047547545,0.10585141,-0.043564077,0.046908583,0.006757411,-0.011823189,-0.109858304,0.0,0.09987701,0.054361857
10385,7,16,12,3,4,3,0,8,7,4,0,3,3,0,0,0,0,0,-2.126941173582254,0,0,0,0,-2.034536745316085,0,0,0.0064224196,-0.10722637,0.01323424,0.04380147,-0.0069193584,-0.05484425,-0.009806365,0.038009427,-0.06205184,0.013864853,-0.025652332,-0.035465006,0.015211909
10386,8,10,15,3,4,0,1,2,7,8,2,5,1,0,0,0,0,0,-2.0209020111027036,0,0,0,0,0,0,0,0.0023289586,-0.03341156,-0.022791477,-0.034621228,-0.015002601,-0.08192028,0.07294026,-0.071227126,0.03626352,0.09221301,-0.049632907,0.058759507,0.024119323
10387,1,10,12,3,0,0,2,0,1,2,2,10,3,18.72223765605518,20,20,0,-1.1073156786969762,0,-2.205912411282427,-2.25392109249177,0,0,0,-20,0,-0.00511823,-0.002831744,0.033750143,-0.044757072,0.020185754,0.0,0.09450673,-0.046206146,-0.08843138,0.043177895,0.049443617,-0.05032902,0.037756678
10388,28,22,19,10,15,4,18,6,7,3,0,5,1,0,0,0,0,0,0,0,0,0,0,-0.4730661949221959,0,-0.36421072473588945,0.020863958,-0.03942858,-0.0011239708,-0.07413616,-0.0020826778,-0.026119612,0.009649229,-0.049090996,0.111206084,-0.00070586085,-0.00043256342,0.040852733,-0.08791143
10389,15,4,9,2,4,2,4,6,4,0,0,5,1,0,0,0,0,0,0,0,0,0,0,-0.017931497469836355,0,0,-0.06974109,-0.14203365,0.003823425,-0.08483039,-0.017999515,-0.026280176,0.027287416,-0.016908763,0.073520884,0.10553853,-0.004291086,0.08622177,-0.0030938108
10390,14,15,24,8,14,1,0,5,3,4,10,2,6,0,0,-2.183037875702268,0,0,0,-0.028404916776259004,0,0,-2.0280822288836875,0,0,0,-0.012756774,-0.043262653,0.057978325,0.016867865,-0.055805106,-0.0524977,0.0709944,0.047026068,0.020239806,0.071625374,-0.003978045,0.05112165,0.019505825
10391,14,4,14,4,6,0,2,7,6,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02727481,0.020632114,0.0045784246,-0.061454944,-0.060800564,-0.17345844,-0.034461737,-0.09675796,0.034265216,0.0,0.06942707,0.05126911,0.0
10392,14,13,15,5,5,7,2,5,4,8,1,2,3,0,0,0,0,0,-2.15134843645584,0,-2.2014013005333037,0,-2.0135761531101535,0,0,-2.750949517722223,-0.018565644,0.0012576948,-0.034466997,0.0009656429,0.008986873,-0.17265229,0.110439435,-0.16765256,-0.016762026,0.11476517,-0.011652207,-0.00575919,0.016479027
10393,12,8,8,1,6,3,4,1,3,2,5,1,2,17.57857588694529,20,20,0,0,-0.3332493430912198,-0.10257972595056453,-22.154194934195058,0,0,0,0,-2.0453309295719064,-0.01779444,-0.057399116,0.087013386,-0.016555581,-0.052662913,-0.039918974,0.03379577,0.020528894,-0.09110096,-0.0039849854,-0.017505111,0.05767664,-0.016124716
10394,18,8,7,4,3,0,3,4,9,3,3,2,2,0,0,0,0,0,0,0,0,0,0,-2.150467594892055,0,0,-0.024359893,0.052477285,-0.048404336,-0.06407359,-0.078775324,-0.086007826,-0.040549964,-0.021752954,0.16194561,-0.02105981,-0.0049150954,0.016265407,-0.039096866
10395,8,6,14,1,3,2,1,8,3,6,2,2,0,20,17.793630244651446,16.955116917422075,0,0,-2.2508421723350787,-2.137225911619007,-2.1332934589523895,-20,0,-2.105346554526807,0,-3.263385449196717,-0.05386913,-0.019345434,0.0025496697,-0.015085263,0.045719028,0.022437101,-0.004462828,0.046758074,-0.12856366,-0.09424476,-0.0105073545,0.008321602,-0.021789541
10396,14,11,7,2,6,2,9,1,1,3,4,3,1,20,20,20,0,-20,0,0,0,0,0,0,0,0,0.008530493,-0.019125968,0.030907359,-0.0054403627,-0.015491111,0.052573815,0.040209156,-0.06741419,0.054626282,-0.09342455,-0.057589203,-0.14625932,0.0132129695
10397,10,9,10,3,3,1,0,1,11,2,4,4,0,20,20,20,0,0,-0.5418855925990518,0,0,0,-20,0,0,0,-0.060479186,0.0041829343,-0.023873782,-0.032316156,0.043671712,0.052801877,0.11449649,0.013634527,0.01860721,0.05203031,0.095853195,0.055896796,0.0
10398,9,8,19,1,10,0,6,0,5,3,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.067569874,0.009982754,-0.011471896,0.022898462,0.016409125,0.05945301,0.09548351,-0.09613575,0.05057907,-0.017194167,-0.024055662,0.1833852,0.033793557
10399,10,7,11,2,5,4,3,3,2,1,2,3,3,0,0,0,0,0,0,0,-1.081834667738959,0,0,0,0,0,-0.006228987,-0.0059378757,0.007490079,0.084297255,0.037044,-0.046956185,-0.03485298,-0.043313093,-0.11821102,0.013328197,0.09117801,0.026487522,-0.008339234
10400,6,4,11,1,2,2,3,2,3,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.51937182132402,0.0119709065,0.07679299,-0.01055758,0.06140913,0.054883532,-0.020351881,-0.12598625,-0.030577483,0.031976707,-0.037441324,0.0659391,0.05452279,-0.037220392
10401,13,4,15,1,1,4,0,9,4,0,1,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01127792,-0.017964704,-0.031582873,0.009772506,0.03284582,0.035158623,0.0,0.041257277,0.057058435,-0.061047073,-0.0791059,0.003563944,0.07196444
10402,7,9,13,0,6,5,5,3,4,1,2,1,2,0,0,0,0,0,-2.624268641111424,0,-1.7888350125996832,0,0,-2.032537560992388,0,-1.9285025288543767,-0.039985865,0.03897463,0.08505288,0.0,0.08769219,-0.02072331,0.054416846,-0.081077576,-0.05740844,0.03604178,0.1198788,-0.01224786,0.014397597
10403,9,1,8,2,3,2,3,0,4,1,0,1,2,0,0,0,0,0,-0.9874064766422319,0,0,0,0,0,0,0,0.017618863,0.079024136,-0.052813184,0.09002645,-0.01473079,0.11550829,-0.036439106,0.0053388043,-0.066447824,-0.11596606,0.0,-0.013406656,-0.1372612
10404,9,12,7,5,1,1,6,0,8,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0076141614,-0.08535974,0.0071312054,-0.10274978,-0.052303325,-0.04813237,0.0828073,-0.015072746,0.020431388,-0.018730057,0.029446915,0.020213509,-0.0025394834
10405,15,5,7,1,2,7,1,4,4,3,3,1,1,0,0,0,0,0,-2.0942573454521733,0,-0.7132107932205023,0,0,0,0,0,-0.003595876,0.030174598,-0.031276483,0.04212412,-0.047230903,-0.0046557807,0.01698036,-0.024636641,0.035593454,-0.109584905,0.058374,-0.094482705,0.0038883865
10406,23,9,12,10,6,3,4,2,6,8,2,3,0,40,40,40,-20,0,0,0,0,-20,0,0,0,0,-0.020990185,0.014323454,0.035988506,0.09073511,0.0017032219,-0.10211123,0.07274726,0.01086462,-0.022585377,0.05883505,-0.020106953,-0.069770485,-0.007905424
10407,8,10,14,2,8,0,4,3,0,2,7,5,1,0,0,-1.0052115488114577,0,0,-2.0939367732428487,0,-0.9319340243663277,0,0,0,0,0,-0.05280549,-0.065392524,0.0022783016,0.038908962,-0.13103671,0.030659605,-0.083011925,0.010190973,0.0,0.0052729454,0.04511266,0.037542373,0.08804036
10408,12,6,17,11,2,0,6,0,5,5,0,3,3,20,20,20,0,-2.714953613784434,0,-0.9630532424519056,0,0,0,0,-20,0,-0.0022787924,0.07781311,0.006716292,-0.11764069,-0.010149341,-0.056400135,-0.018307187,0.08487144,0.12488119,0.07428247,0.04434168,-0.064663574,0.032600433
10409,6,12,4,1,5,0,2,0,5,2,2,2,3,0,0,0,0,0,-0.061795674327436156,0,0,0,0,0,0,0,-0.12126845,0.039161056,-0.021776367,-0.055421613,0.05570916,0.07815383,-0.038361102,-0.064353436,0.0024496603,-0.0014287067,-0.06812068,0.006901206,0.08035336
10410,6,6,13,3,5,0,2,2,2,4,0,1,6,20,20,19.13349272994768,0,0,-1.0303148773935789,-22.106272285611666,-2.2954994090431518,0,0,-1.5216282541939363,0,0,0.083660066,-0.04011905,0.02145345,0.039402213,-0.033799946,-0.060022015,0.1271594,0.10056094,0.022211034,-0.16031352,-0.093912154,-0.069138385,0.05089694
10411,6,9,6,1,0,0,0,1,3,6,3,7,0,0,0,0,0,-3.2652253031792706,0,0,0,0,0,0,0,0,-0.030109953,0.023402927,-0.03483805,0.024800776,0.024127636,-0.008053047,0.055013124,0.0011123848,0.061727237,-0.01501395,0.011502377,0.09210477,0.0
10412,9,13,14,7,3,1,5,1,8,4,4,1,2,0,0,-1.331308417762329,0,0,0,0,-2.002454638923463,0,0,0,0,0,0.02016007,0.094677985,0.013396744,-0.03390913,0.05540975,0.106684536,0.08696838,-0.07951795,0.05751174,0.0126427505,-0.010136842,-0.0711483,0.047999278
10413,16,10,23,2,0,4,21,3,7,3,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034173217,-0.029362582,-0.07686789,-0.02297532,0.0,0.064289644,-0.052197844,-0.009862837,0.09098713,0.0012543154,0.068395995,-0.06952596,-0.008910512
10414,9,9,11,4,1,2,4,8,2,4,0,3,1,20,20,20,0,0,0,0,0,-20,0,0,0,0,0.022515826,-0.028321652,0.0030631484,-0.037998606,0.0027453215,0.07856771,0.052663803,0.03661915,-0.021540528,-0.06104284,0.09363937,-0.028389556,-0.020285614
10415,7,16,10,1,9,0,5,1,10,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.051199928,-0.0088474,-0.062093306,0.09868955,-0.038318943,0.037680384,-0.064850256,-0.030001111,0.030065058,0.050088998,-0.053002957,0.003426404,0.078726314
10416,4,5,21,3,2,0,6,3,9,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020099655,-0.027805448,-0.0083904,-0.041731033,0.043891147,-0.049182486,0.057211976,0.06361014,0.08643621,-0.040187765,0.033799447,0.052458443,-0.055965975
10417,3,9,9,1,2,3,4,1,2,3,0,2,3,0,0,0,0,0,-1.4317477648422638,-0.7776384978432827,-0.080013528180094,0,0,0,0,0,-0.0051966924,-0.034907278,0.0029234523,0.0428239,-0.009421073,-0.048293866,0.0064053093,-0.024274355,0.037069816,-0.20810193,0.032085072,0.028588211,-0.06958805
10418,6,16,12,8,7,2,0,2,2,3,2,6,2,0,0,0,0,0,0,-1.0043544314845532,0,0,0,0,0,0,0.032714944,-0.06062113,-0.0014020762,-0.122665845,0.0005277884,0.03241212,-0.028785678,-0.11033369,-0.007895304,0.04138217,0.06919919,-0.02991198,0.0074361097
10419,12,12,16,1,7,0,4,4,7,5,9,2,1,20,20,20,0,0,0,0,0,0,0,0,-20,0,-0.03129327,0.07328215,0.031156244,-0.010633541,-0.04356444,0.0,-0.010462177,0.015098977,-0.017803691,0.07203202,0.04323057,0.015777925,0.025778467
10420,9,5,12,0,4,3,5,1,5,0,3,3,2,37.68830383794452,40,40,0,0,0,0,-21.34167240354123,0,0,-20,0,-0.18744110918391677,0.0035803465,0.0758561,0.019338658,0.0,-0.07610807,0.06284783,0.021188725,-0.08316055,0.08447365,0.0,0.08311479,0.02706038,0.061131652
10421,9,9,12,0,8,2,5,5,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029655373,0.026952231,0.025696514,0.0,0.02855621,0.07390093,-0.08161176,0.029457236,0.021496937,0.09920783,0.014345935,0.0,0.0
10422,3,2,8,0,2,1,0,1,2,6,0,0,1,-2.9584318781299963,0,-2.335242075726287,0,-0.35639200182116637,0,0,-1.8875142513585241,0,0,0,0,-0.1985891226097758,-0.012521,0.029261677,-0.011449508,-0.06872951,-0.046416484,0.0057548215,0.0,-0.037976764,0.012365078,0.037629813,0.034671582,-0.06220508,-0.059512053
10423,8,13,12,2,1,0,2,4,8,5,5,1,5,0,0,0,0,0,0,0,-0.3038780318276735,0,0,-0.5106395373667283,0,0,0.03378389,0.03214141,-0.055378214,-0.044596173,0.042252067,0.0,0.012996764,-0.03388423,-0.0005348037,-0.053616654,-0.11312031,-0.116487354,0.069442384
10424,15,25,12,4,5,6,0,6,6,9,5,6,5,0,0,0,0,0,-1.616898962710669,0,0,0,0,0,0,0,0.0020297763,-0.062360015,0.021680545,0.03381634,-0.0101333,0.051224142,0.041094102,-0.032432023,0.060864177,-0.05871127,-0.16534573,0.021335455,0.10129201
10425,14,6,11,1,10,3,1,4,2,2,6,1,1,0,0,0,0,0,0,-2.0858614426793856,-2.314746353979337,0,0,0,0,0,0.03202559,0.08869188,-0.0032952963,0.018561982,-0.053618956,0.014977484,0.1060151,0.062743716,0.01761235,0.109768055,0.061872736,-0.044831175,0.044945765
10426,9,5,19,3,1,3,2,4,6,5,3,1,5,20,20,20,0,0,0,0,0,-20,0,0,0,0,0.029662041,-0.029957693,0.00949174,-0.0389046,0.04902613,-0.11478595,-0.014100178,-0.044450577,0.023413965,-0.020647949,-0.032207776,0.022100894,0.1221628
10427,5,11,7,3,6,1,3,0,2,4,2,2,0,0,0,0,0,0,0,-2.183821373082587,0,0,0,0,0,0,-0.038545538,-0.14261578,-0.015332577,0.054947507,-0.02825368,0.025297128,0.013069443,-0.07889425,0.0758193,0.095274135,-0.017666958,-0.00599561,0.0
10428,7,6,13,1,1,1,11,1,0,3,2,5,1,0,0,0,0,-2.6559875307543948,0,0,0,0,0,0,0,0,0.039090265,-0.04108952,0.024810782,0.014073265,0.047692582,-0.12579204,-0.06398579,-0.023399053,0.0,0.062258877,0.10834796,0.12846763,0.0036233943
10429,8,13,20,11,0,4,0,5,7,2,2,5,5,16.958098850651716,20,20,0,0,-0.025605040396541323,0,-23.1774851962234,0,0,-0.8206116478599279,0,0,0.038169317,0.0023491087,-0.010219466,-0.012533827,0.019974327,0.09202616,-0.03543667,-0.05223611,0.01204307,-0.047717646,0.13474643,0.015938368,-0.18959698
10430,6,8,18,0,4,2,5,2,3,5,3,0,8,20,20,20,0,0,0,0,-20,0,0,0,0,0,0.046801887,-0.009046429,0.020842977,0.0,0.009552815,-0.01733865,0.034717668,-0.10392802,0.056208767,-0.012983585,0.07406268,0.0,-0.022378622
10431,18,6,12,4,13,0,1,2,7,3,3,2,1,40,40,40,0,-20,0,0,0,0,0,-20,0,0,-0.04354812,-0.04044925,-0.054262888,-0.048997935,0.048585977,-0.020405656,-0.100847624,0.011432195,0.12327525,0.009894915,0.106599614,0.03135204,-0.016947068
10432,18,8,8,0,6,1,6,2,5,3,2,7,2,0,0,0,0,0,0,0,-2.051334747628671,0,0,0,0,0,-0.02676537,0.054195765,0.0022339977,0.0,-0.0056400853,-0.0008365598,0.038703892,-0.1290327,-0.012614173,-0.018096749,0.02607378,0.012229776,0.050061494
10433,9,2,24,1,4,0,4,4,8,5,1,3,5,20,20,20,0,0,0,0,-0.028575862948385655,-20,0,0,0,0,0.09591482,0.013697412,0.008610358,-0.015564858,0.027800739,0.03026108,0.10843028,0.03826099,0.06612678,0.036360335,-0.037260342,-0.024433939,0.014199108
10434,8,9,21,1,5,1,2,2,2,4,9,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.055461712,0.02812293,0.04807207,0.017140204,0.05662215,-0.013325934,0.004949993,0.039585695,0.046521436,0.04112342,-0.048818264,-0.022817168,-0.028736785
10435,12,12,5,3,4,1,6,3,8,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.005413209,-0.06402551,-0.03376007,0.06024274,-0.06863594,-0.03860945,0.06871616,0.03583466,0.068994395,-0.003365767,-0.04905307,-0.15155543,0.015738979
10436,11,11,20,1,4,6,1,8,6,3,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03175199,0.0010714199,0.028793823,-0.036657475,0.0001653151,-0.012666804,-0.06839733,0.038184937,-0.06886965,-0.023696423,0.1371784,-0.011955757,0.02145704
10437,8,4,15,1,2,0,4,1,7,6,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04379853,0.05004599,0.03679819,0.022744307,0.044620533,-0.11323397,-0.021426782,0.11219208,0.03580813,0.031656165,0.09575244,-0.088011414,0.041808486
10438,5,10,18,1,1,2,8,4,2,3,8,3,1,20,20,20,0,0,0,0,0,0,-20,0,-1.0217395607798485,0,-0.03769249,0.115076564,0.041235343,0.046904515,-0.020229317,0.018916486,0.07735446,-0.064718276,0.11963233,0.060534235,-0.02490216,-0.075405896,0.02131268
10439,10,6,18,1,4,9,9,1,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019675678,-0.2040841,0.0028336674,0.016651077,0.044424556,-0.093149796,-0.052355576,-0.06274722,0.108400576,-0.07695277,0.043214753,0.0,-0.006721605
10440,7,12,13,1,5,5,6,3,2,4,2,4,0,20,20,20,0,0,-1.1813209653016021,0,-2.2571283987228057,0,0,-20,0,-0.4535318895839868,0.004578171,-0.0113695,0.053455267,0.062622525,0.045140788,0.056850415,0.047371164,-0.004239863,-0.13409744,0.06849732,0.08378031,-0.049935136,-0.05066437
10441,12,6,10,0,3,0,3,5,9,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014267913,-0.094343655,-0.004178348,0.0,-0.21613577,0.0,0.006203579,0.16290796,0.029393978,0.1117931,-0.042421512,-0.11307124,0.0
10442,9,10,8,4,14,2,0,2,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017942023,0.01113984,0.06671552,0.013615839,0.05890794,0.012287837,0.0,-0.012220379,0.037597567,0.076486655,0.0,0.08842808,0.026323413
10443,4,10,17,5,2,5,3,2,3,1,5,3,2,40,40,37.42885192856397,0,-20,0,-2.1420412178899078,-22.20664082485016,0,0,0,0,0,-0.008392134,0.018835764,-0.0048024035,0.001458903,0.009208484,0.06828153,-0.0014036166,-0.02257539,0.023496546,0.09777508,0.11412041,-0.105422944,-0.14327674
10444,13,10,24,7,1,0,3,3,12,6,13,0,2,20,20,20,0,0,0,0,0,-20,0,0,0,0,-0.07562598,-0.07466977,-0.09066023,0.045950837,-0.053534053,0.05578136,0.069477856,0.08730714,0.094122715,-0.038138367,-0.005790181,0.0076891147,-0.022275057
10445,14,6,9,2,3,2,4,0,6,1,9,0,2,20,20,20,0,0,0,-20,0,0,0,0,0,0,-0.023824377,0.053146243,-0.011194235,-0.014511755,0.014382321,0.11070187,-0.0074411286,-0.06598936,-0.039145116,0.0234161,0.0023681235,0.06312138,-0.04177056
10446,9,4,14,0,2,0,2,0,10,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0094866315,0.055575203,0.025428675,-0.06800748,0.09329456,0.03421606,0.0030748106,0.016316397,0.055552408,-0.012985331,0.0074643935,-0.009685981,0.030899562
10447,7,7,7,5,0,1,1,1,6,3,3,1,0,-0.025164955031256042,0,0,0,-0.06513175636714275,0,0,0,0,0,0,0,0,-0.014260272,0.004059839,-0.07159427,0.00038425566,-0.03365661,-0.00928355,-0.10832193,0.014392926,0.08408646,-0.05524535,0.053373203,-0.0132557,0.0
10448,7,12,12,9,5,1,4,4,3,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0036813384,-0.043310307,0.048134834,-0.084208935,-0.007066315,-0.069550276,-0.027718823,0.13916303,0.060690254,0.07245787,-0.03248336,-0.023739293,0.008472167
10449,5,12,5,0,0,7,0,1,6,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010861023,0.029807009,0.029614527,-0.086689815,-0.091453,-0.031254467,0.0,-0.08676291,-0.05817926,-0.042200923,0.025999926,0.035453342,0.012521991
10450,10,5,22,1,2,1,6,6,12,2,2,4,1,20,20,20,0,0,0,0,0,0,0,0,-20,0,-0.012505208,0.06392066,0.052155744,-0.078733355,0.011682912,-0.009309549,0.017763706,0.036034282,0.108399354,0.018318651,0.03216628,0.011111689,0.00035678028
10451,15,8,13,3,2,7,0,4,4,5,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011474704,0.01966288,0.025510378,-0.004192903,-0.03829722,0.045917388,0.0,-0.0074746814,-0.044376753,-0.15440208,-0.10667309,0.04917181,0.033867985
10452,9,11,20,4,8,2,3,4,7,7,3,0,2,20,20,20,0,0,0,-20,0,0,0,0,0,0,0.021727247,0.021634135,0.016607406,-0.009868672,-0.036425136,0.05409885,0.10299781,-0.038555983,-0.023600917,0.018066643,-0.002778231,0.0,0.060961705
10453,5,11,13,3,0,7,1,1,5,4,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010967315,-0.030962061,0.0010807797,-0.013211365,0.0,-0.013712922,-0.0062019676,0.06366533,0.08113745,0.042899717,0.036906973,0.10201407,0.06069281
10454,16,12,9,0,6,1,12,2,4,2,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.006323458,0.05205616,0.008148017,-0.019688873,-0.028567152,-0.050520897,0.12711038,-0.037715293,-0.056257162,-0.19025801,0.03879447,0.07457356,-0.1212479
10455,7,9,18,5,4,3,6,2,4,3,4,2,1,0,0,0,0,0,0,0,-2.4715841088416766,0,0,0,0,0,0.12601633,-0.018489754,-0.065727785,0.008625963,0.018639378,0.047493566,0.042270876,0.046691366,-0.03999496,-0.028423086,0.19361037,0.07059508,0.08215241
10456,19,5,10,6,3,7,7,2,0,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06921438,0.07816658,0.08602721,-0.047427963,-0.077901825,-0.07801602,-0.20711426,0.007414727,0.0,0.1045588,-0.042767886,-0.0023367726,0.052235503
10457,6,16,20,7,2,5,5,6,4,6,5,2,0,20,20,20,-20,0,0,0,0,-0.20936155111527022,0,0,0,0,0.02043957,0.0057999208,0.014266278,-0.056227688,-0.0422405,0.023347046,-0.031157877,0.09113622,-0.02860709,-0.013698358,-0.040249154,-0.04624032,0.07246086
10458,3,7,8,3,1,1,2,1,3,3,1,3,0,0,0,0,0,0,0,0,-1.7053170288951724,0,0,-0.7029016434837043,0,0,0.036975883,-0.016505064,-0.05334888,-0.0049333237,-0.0049394425,-0.013384428,-0.006982174,-0.036013845,-0.21099561,-0.035560086,0.010227497,-0.013599891,0.0
10459,20,9,18,2,8,0,6,7,3,6,2,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07422754,-0.015178573,0.01231511,-0.02273139,-0.020200524,0.0,-0.14189395,-0.1389528,0.002494049,0.113574594,0.014779396,0.026308112,-0.0011648488
10460,5,7,11,0,3,2,3,1,4,0,4,5,1,0,0,0,0,0,0,-0.057589126223165366,0,0,0,0,0,0,0.028918318,-0.18721385,0.016198693,0.0,0.025947118,-0.018364694,0.030811695,0.042894352,0.069982804,0.0,0.096840836,0.01567934,-0.040296566
